airbnb_property_id,rating,days_available,bathrooms,title,bedrooms,accommodates,img_cover,reviews,homeaway_property_id,longitude,m_homeaway_property_id,latitude,adr,property_type,room_type,airbnb_url,active_listing,market
1006967480,0,18,2.5,3BR and 2.5BA Townhome off President George Bush Hwy,3,6,https://odis.homeaway.com/odis/listing/164a529d-9438-488b-800a-208bc3babb40.c10.jpg,0,1993677vb,-96.75394573,,33.00767669,167.5,Townhome,Entire home/apt,https://www.airbnb.com/rooms/1006967480,0,Plano
1003829666,0,119,1,Suite with Roll in Shower | Free Wi-Fi and Free Breakfast,1,4,https://odis.homeaway.com/odis/listing/5462ea99-59ec-46c6-af8f-c3b542b0c40d.c10.jpg,0,1913781vb,-96.815376,,33.089805,148.952,Condo,Entire home/apt,https://www.airbnb.com/rooms/1003829666,0,Plano
23597528,,20,1,"Great huge place for people close to US75, 121,etc",1,4,https://a0.muscache.com/im/pictures/342a652d-3b29-4bbf-b658-8df79c3b0ae8.jpg?aki_policy=x_large,0,,-96.73163,,33.07557,79.0296,House,Private room,https://www.airbnb.com/rooms/23597528,1,Plano
31801832,10,234,1,Beautiful & Modern Space in West Plano.,1,2,https://a0.muscache.com/im/pictures/e156e1af-ec59-4e70-8967-692be8ad8a13.jpg?aki_policy=x_large,2,,-96.76666,,33.09302,54.1967,House,Private room,https://www.airbnb.com/rooms/31801832,1,Plano
39581262,10,191,3.5,Family-friendly 5 BD w/ Pool in Golf Course Comm,5,16,https://a0.muscache.com/im/pictures/f75fbd99-cc65-4c69-9638-a25dc0f9eae3.jpg?aki_policy=x_large,11,,-96.69945,,33.07792,378.697,House,Entire home/apt,https://www.airbnb.com/rooms/39581262,1,Plano
41902554,9.8,110,2.5,Modern Home-King Master-Gaming Galore-Pool,4,10,https://a0.muscache.com/im/pictures/41c5349d-0e54-490b-97d7-f2856a9a3159.jpg?aki_policy=x_large,12,,-96.74583,,33.02872,229.553,House,Entire home/apt,https://www.airbnb.com/rooms/41902554,1,Plano
1004269914,0,31,2,Pool! 🏖️ King Master! 👑 Sunroom! 🌞 Pool Tbl! 🎱,4,10,https://odis.homeaway.com/odis/listing/14474dfe-4109-4740-92e8-446f6018acda.c10.jpg,0,1971823vb,-96.76383601,,33.02366117,318.048,House,Entire home/apt,https://www.airbnb.com/rooms/1004269914,1,Plano
42234951,0,91,1,"Free Breakfast, Free Wi-Fi, Outdoor Pool | Comfy Suite in Plano",1,5,https://a0.muscache.com/im/pictures/a6a9fc17-32f7-4b56-adb0-4dd9700c8070.jpg?aki_policy=x_large,0,,-96.81475,1913773vb,33.08957,151.658,Condominium,Entire home/apt,https://www.airbnb.com/rooms/42234951,1,Plano
29388513,7.7,148,1,A-Master suite king & twin bed/private Bath/ Plano,1,2,https://a0.muscache.com/im/pictures/14bb1f80-e04f-4198-bbcf-47b039899cc0.jpg?aki_policy=x_large,7,,-96.768,,33.028,47.7042,Townhouse,Private room,https://www.airbnb.com/rooms/29388513,1,Plano
23291777,9.8,201,2.5,Driem House Chic + Legacy Shops Walkable,3,8,https://a0.muscache.com/im/pictures/f85d7e8d-1f63-4697-a827-62db37e3e7ea.jpg?aki_policy=x_large,52,,-96.821,1303547vb,33.079,216.953,Townhouse,Entire home/apt,https://www.airbnb.com/rooms/23291777,1,Plano
22582423,9.5,92,2.5,Luxury 3 bedroom Furnished Townhome! Shops@Legacy,3,7,https://a0.muscache.com/im/pictures/8710c6df-1dc4-4e6b-af98-02928ff5b39e.jpg?aki_policy=x_large,16,,-96.82002,,33.07752,202.5,Townhouse,Entire home/apt,https://www.airbnb.com/rooms/22582423,1,Plano
19979649,9.7,325,3,Treat the Family to a Sprawling Resort-Like House,5,14,"https://a0.muscache.com/4ea/air/v2/pictures/01a45c1d-03b1-4da5-a070-31f920fb007a.jpg?t=r:w2500-h1500-sfit,e:fjpg-c90",96,,-96.76814,1525687vb,33.03403,780.089,House,Entire home/apt,https://www.airbnb.com/rooms/19979649,1,Plano
29390053,10,201,1,D-Queen & twin bed w/private bath in central Plano,1,3,https://a0.muscache.com/im/pictures/9dfbb133-05d9-46e8-b843-0b0140b10f16.jpg?aki_policy=x_large,16,,-96.768,,33.028,45.9113,Townhouse,Private room,https://www.airbnb.com/rooms/29390053,1,Plano
1004274763,0,61,1,1 bedroom accommodation in Plano,0,2,https://odis.homeaway.com/odis/listing/a3caa0ea-abbf-418a-a4f2-0d4da55ce375.c10.jpg,0,1966143vb,-96.829081,,33.041137,82.925,Hotel,Entire home/apt,https://www.airbnb.com/rooms/1004274763,0,Plano
37945356,9.6,254,1.5,Peace+Comfort private Rm2 N.Plano Allen Frisco,1,3,https://a0.muscache.com/im/pictures/5a8be8cf-3cba-4d21-8700-34e44a2e833e.jpg?aki_policy=x_large,33,,-96.72865,,33.08453,30.1222,House,Private room,https://www.airbnb.com/rooms/37945356,1,Plano
39173890,,132,1,Studio on Shops by Legacy,1,2,https://a0.muscache.com/im/pictures/b53a2caf-231f-4336-b1b9-b689bc761bad.jpg?aki_policy=x_large,0,,-96.82589,,33.08372,81.0448,Apartment,Entire home/apt,https://www.airbnb.com/rooms/39173890,1,Plano
22714393,9.7,180,1.5,Shops @Legacy Private Room,1,2,https://a0.muscache.com/im/pictures/2a9eea81-69b7-48aa-88d4-23e4387acea2.jpg?aki_policy=x_large,20,,-96.82022,,33.08474,90.0147,Townhouse,Private room,https://www.airbnb.com/rooms/22714393,1,Plano
35186075,10,4,1,Richardson Cityline Area Spacious Flat,1,4,https://a0.muscache.com/im/pictures/16354e20-fa03-4db5-9954-7a77c39d45a0.jpg?aki_policy=x_large,2,,-96.70576,,33.00231,75.75,Apartment,Entire home/apt,https://www.airbnb.com/rooms/35186075,1,Plano
43697212,,30,1,Sanitized comfortable King Bed by Shops at Legacy,1,2,https://a0.muscache.com/im/pictures/2bd3dc8a-f329-40d1-909e-98d54733a191.jpg?aki_policy=x_large,0,,-96.81829,,33.07617,94,Apartment,Entire home/apt,https://www.airbnb.com/rooms/43697212,1,Plano
29390752,8.7,124,1,B-Double & twin bed guest room in central Plano,1,3,https://a0.muscache.com/im/pictures/0c3850ed-8d8e-4b19-84a8-a505bf2ff8c2.jpg?aki_policy=x_large,41,,-96.768,,33.028,37.8812,Townhouse,Private room,https://www.airbnb.com/rooms/29390752,1,Plano
1003829397,0,118,1,"Seasonal Outdoor Pool, 24-Hour Business Center and Fitness Center | Cozy King Suite",1,3,https://odis.homeaway.com/odis/listing/8a67cd75-fbf9-46c0-99ec-239e329d6a44.c10.jpg,0,1913784vb,-96.815376,,33.089805,160.822,Condo,Entire home/apt,https://www.airbnb.com/rooms/1003829397,1,Plano
16240610,9.7,200,1.5,Comfortable & Spacious Upstairs BR in West Plano,1,1,https://a0.muscache.com/im/pictures/e5b0be41-12f2-49b6-8fbe-9d039aa89af7.jpg?aki_policy=x_large,21,,-96.752,,33.091,36.4755,House,Private room,https://www.airbnb.com/rooms/16240610,1,Plano
20489511,9.6,320,2,Upscale West Plano home,4,6,https://a0.muscache.com/im/pictures/23925440-0b30-4de6-bfd5-1beeb0fd2273.jpg?aki_policy=x_large,50,,-96.78346,,33.03028,163.118,House,Entire home/apt,https://www.airbnb.com/rooms/20489511,1,Plano
29389609,9.8,155,1,"The Sanctuary House at Plano, TX. COZY SPOT",1,1,https://a0.muscache.com/im/pictures/5b268b50-12b6-4174-8f8d-4cbc4d271396.jpg?aki_policy=x_large,21,,-96.7237,,33.0576,39.1187,House,Private room,https://www.airbnb.com/rooms/29389609,1,Plano
35040326,9.8,292,1.5,Legacy''s Finest Upscale 2 BR | Plano Legacy West,2,4,https://a0.muscache.com/im/pictures/082f0e02-d035-4b2f-8354-ccd668f86e0c.jpg?aki_policy=x_large,48,,-96.82735,,33.08674,121.545,Apartment,Entire home/apt,https://www.airbnb.com/rooms/35040326,1,Plano
42235352,,61,1,"Cozy King Suite | Seasonal Outdoor Pool, 24-Hour Business Center and Fitness Center",1,2,https://a0.muscache.com/im/pictures/af01b1fa-12ca-4680-8a5e-2a691ea7bc62.jpg?aki_policy=x_large,0,,-96.81475,,33.08913,140,Condominium,Entire home/apt,https://www.airbnb.com/rooms/42235352,1,Plano
17680889,9,50,2,New! The ultimate getaway for Business or Pleasure,2,2,https://a0.muscache.com/im/pictures/a64af92e-2fd0-492d-992d-2c210326de71.jpg?aki_policy=x_large,2,,-96.74352,,33.07967,121,House,Private room,https://www.airbnb.com/rooms/17680889,1,Plano
30908721,9.7,94,2,Semi-Private Room-TV-fastest Wifi-Coffee-Tea-Water,1,2,https://a0.muscache.com/im/pictures/21654f17-c3f1-424d-8992-e5fb52ffd41b.jpg?aki_policy=x_large,7,,-96.77584,,33.05215,28.6296,House,Shared room,https://www.airbnb.com/rooms/30908721,1,Plano
1004240419,0,2,1,1 bedroom accommodation in Plano,0,2,https://odis.homeaway.com/odis/listing/9d6e014c-e4ef-4694-8ad9-895639c1ae27.c10.jpg,0,1956479vb,-96.791093,,33.01629,78,Hotel,Entire home/apt,https://www.airbnb.com/rooms/1004240419,1,Plano
7092779,8.8,57,1,Plano Pad,1,1,https://a0.muscache.com/im/pictures/91885134/55b1b03a_original.jpg?aki_policy=x_large,19,,-96.69894,,33.07905,54.8,House,Private room,https://www.airbnb.com/rooms/7092779,1,Plano
42133356,10,92,1,"Indoor Pool + Free Wi-Fi, Free Breakfast | Fully Equipped Studio",0,4,https://a0.muscache.com/im/pictures/0b4a0afd-0f1b-40e7-92d5-4b4fec5efa84.jpg?aki_policy=x_large,1,,-96.76284,1908779vb,33.00097,134.309,Serviced apartment,Entire home/apt,https://www.airbnb.com/rooms/42133356,1,Plano
