airbnb_property_id,rating,property_type,bathrooms,title,bedrooms,accommodates,adr,img_cover,reviews,longitude,latitude,days_available,room_type,airbnb_url,active_listing,market
24988918,9.9,Guesthouse,1.0,Private Downtown Studio,0,4,87.1071,https://a0.muscache.com/im/pictures/d95a37eb-e3ee-4b34-8f5a-c0b47332f8ed.jpg?aki_policy=x_large,128,-97.13919,33.21569,230,Entire home/apt,https://www.airbnb.com/rooms/24988918,1,Denton
46034387,,House,2.5,"Beautiful, spacious, with hot tub! Close to lakes!",4,10,264.833,https://a0.muscache.com/im/pictures/a1f2226e-a0c6-49c3-8f20-56f7a9818565.jpg?aki_policy=x_large,0,-97.10849,33.18119,31,Entire home/apt,https://www.airbnb.com/rooms/46034387,1,Denton
45688396,10.0,House,1.0,The Sunshine BR w/ private bath Denton Room C,1,2,40.2222,https://a0.muscache.com/im/pictures/miso/Hosting-45688396/original/dc49cc76-1562-4e30-acc1-641cfbb5d16a.jpeg?aki_policy=x_large,2,-97.10483,33.23856,31,Private room,https://www.airbnb.com/rooms/45688396,1,Denton
38101345,9.8,House,1.0,The Sunny Sunshine Room D. No hidden fees.,1,2,34.5233,https://a0.muscache.com/im/pictures/e3d271b7-c23f-4e9d-b746-614a659739e0.jpg?aki_policy=x_large,43,-97.09941,33.21959,354,Private room,https://www.airbnb.com/rooms/38101345,1,Denton
40195218,,House,2.0,A Peaceful Retreat,1,1,85.0,https://a0.muscache.com/im/pictures/84f30c83-97fd-4057-9310-3a0e4153546e.jpg?aki_policy=x_large,0,-97.13671,33.25226,221,Private room,https://www.airbnb.com/rooms/40195218,1,Denton
35335538,7.6,Apartment,2.0,Stylish 3 Bedroom Apartment! - Close to UNT/TWU,3,6,91.6853,https://a0.muscache.com/im/pictures/cd8c42c3-fae5-4d1a-8a74-7460dc40a30a.jpg?aki_policy=x_large,10,-97.11925,33.2135,133,Entire home/apt,https://www.airbnb.com/rooms/35335538,1,Denton
23108092,9.2,House,2.0,Cozy Family Home,3,7,166.399,https://a0.muscache.com/im/pictures/70ec37c8-620f-418e-af1f-1f2af8a4edf3.jpg?aki_policy=x_large,84,-97.14581,33.16713,320,Entire home/apt,https://www.airbnb.com/rooms/23108092,1,Denton
19309458,9.9,House,1.0,Pablo''s House,3,9,52.2465,https://a0.muscache.com/im/pictures/85a7565c-e63a-4094-9310-8455bd379ff6.jpg?aki_policy=x_large,103,-97.103,33.223,265,Private room,https://www.airbnb.com/rooms/19309458,1,Denton
45670720,10.0,House,4.0,"NEW! Large-Group Getaway, 7 Miles to Denton Square",5,16,299.308,https://a0.muscache.com/im/pictures/202d8e13-32b8-4c4c-ac36-65c69e53c8af.jpg?aki_policy=x_large,1,-97.05735,33.18157,31,Entire home/apt,https://www.airbnb.com/rooms/45670720,1,Denton
21280336,9.7,House,1.0,Walk to TWU/ Private entrance/ Crafters'' Getaway,1,2,42.6429,https://a0.muscache.com/im/pictures/0a731230-27ea-4a03-a87e-af4a40e3ec31.jpg?aki_policy=x_large,106,-97.12844,33.23388,278,Private room,https://www.airbnb.com/rooms/21280336,1,Denton
1003215750,10.0,house,1.0,Downstairs floor of house close to TWU and Downtown Denton,2,5,111.667,https://odis.homeaway.com/odis/listing/8dc804e1-1086-42cd-8dcc-b42c4c0a44a5.c10.jpg,1,-97.11205278,33.24000845,31,Entire home/apt,https://www.airbnb.com/rooms/1003215750,1,Denton
41101915,9.6,House,1.0,Single private room near byTWU(disc on long term),1,1,27.1034,https://a0.muscache.com/im/pictures/a33540fc-094d-4ef9-ba12-2078b9615f02.jpg?aki_policy=x_large,16,-97.10288,33.25244,235,Private room,https://www.airbnb.com/rooms/41101915,1,Denton
40967670,,House,2.0,Hippie Homestead,2,4,65.0,https://a0.muscache.com/im/pictures/9787aeab-99fa-491f-bd4a-ad8aef8653d4.jpg?aki_policy=x_large,0,-97.0955,33.21974,46,Private room,https://www.airbnb.com/rooms/40967670,1,Denton
28111249,10.0,House,1.0,Quiet cottage in historic Denton neighborhood,1,3,68.257,https://a0.muscache.com/im/pictures/4d54c3f1-3e1a-45f9-94ce-5e2aa6eeb1d6.jpg?aki_policy=x_large,59,-97.10951,33.24024,236,Entire home/apt,https://www.airbnb.com/rooms/28111249,1,Denton
39836035,9.9,House,2.0,Historic Shiplap Cottage | Longer Stays Welcome!,2,6,115.048,https://a0.muscache.com/im/pictures/0bf8f0de-af3c-4dc2-b26d-a37ff158062f.jpg?aki_policy=x_large,30,-97.133,33.23,299,Entire home/apt,https://www.airbnb.com/rooms/39836035,1,Denton
42660410,6.0,Apartment,1.0,Modern and Spacious 1 Bedroom at lakeview Corinth,1,3,100.0,https://a0.muscache.com/im/pictures/75ce1758-883a-4d28-a5e3-ffa7bb282634.jpg?aki_policy=x_large,1,-97.04714,33.132,128,Entire home/apt,https://www.airbnb.com/rooms/42660410,1,Denton
21578344,9.8,House,1.0,"Cozy Private Room Near UNT, TWU & Denton Square",1,2,31.6667,https://a0.muscache.com/im/pictures/ea9de745-7c73-4db7-8f94-d46a7d7ecb71.jpg?aki_policy=x_large,71,-97.11455,33.21901,164,Private room,https://www.airbnb.com/rooms/21578344,1,Denton
43402623,,House,1.5,Lewisville/Corinth Home with Pool/Jacuzzi,2,2,198.304,https://a0.muscache.com/im/pictures/fc9c3274-0ff0-475e-8d6e-4394032e879d.jpg?aki_policy=x_large,0,-97.03899,33.14795,90,Private room,https://www.airbnb.com/rooms/43402623,1,Denton
1003431799,10.0,house,1.0,Bolivar Place whole upstairs 2 br/1 bath Within walking distance to Downtown/TWU,2,5,120.762,https://odis.homeaway.com/odis/listing/cda0b86e-164d-483c-8dae-d6ef30595a34.c10.jpg,8,-97.1353698,33.2220643,344,Entire home/apt,https://www.airbnb.com/rooms/1003431799,1,Denton
29855206,10.0,House,2.0,Designer Spacious & Clean House,3,6,227.626,https://a0.muscache.com/im/pictures/a009882c-073c-42c4-811e-43c2d1383e81.jpg?aki_policy=x_large,3,-97.11407,33.19209,50,Entire home/apt,https://www.airbnb.com/rooms/29855206,1,Denton
43453825,,House,2.0,Lake House! Beautifully Updated Gorgeous Property!,3,6,195.412,https://a0.muscache.com/im/pictures/45b57392-3fa4-4c2b-998d-65a097a2d3aa.jpg?aki_policy=x_large,0,-97.03621,33.14499,77,Entire home/apt,https://www.airbnb.com/rooms/43453825,1,Denton
41665235,9.9,Camper/RV,1.0,Pioneer HideAWay - RV with Pool,2,3,93.9595,https://a0.muscache.com/im/pictures/0239570a-754e-4119-b272-dd82bc303a73.jpg?aki_policy=x_large,25,-97.1274,33.23246,170,Entire home/apt,https://www.airbnb.com/rooms/41665235,1,Denton
