airbnb_property_id,rating,property_type,bathrooms,title,bedrooms,accommodates,adr,img_cover,reviews,longitude,latitude,days_available,room_type,airbnb_url,active_listing,market
43880885,9.3,House,3.0,4b/3b Entire house at #75 & Parker Plano TX,4,12,178.978,https://a0.muscache.com/im/pictures/d3b9b418-a6ee-4e73-980d-c21b8725a89f.jpg?aki_policy=x_large,12,-96.70909,33.03949,119,Entire home/apt,https://www.airbnb.com/rooms/43880885,1,Plano
17823527,8.8,House,3.0,Centrally Located Fam. Friendly 3/3 Newly Updated,3,8,165.107,https://a0.muscache.com/im/pictures/ff656cb0-c6f2-4fee-81f8-399dc40c48aa.jpg?aki_policy=x_large,18,-96.7805,33.01711,29,Entire home/apt,https://www.airbnb.com/rooms/17823527,1,Plano
26894491,10.0,House,2.0,Wonderful 5bd in Plano with Sunroom! Spacious!,5,10,199.627,https://a0.muscache.com/im/pictures/b32b21f2-922b-4588-b2d2-29643d95b8e8.jpg?aki_policy=x_large,6,-96.71244,33.06414,115,Entire home/apt,https://www.airbnb.com/rooms/26894491,1,Plano
45302153,10.0,Apartment,1.5,"Queen 2BR+free parking WiFi Netflix, 5min - shops",2,6,131.231,https://a0.muscache.com/im/pictures/a2f19554-f8ca-4090-aedc-5a99b186f7ed.jpg?aki_policy=x_large,4,-96.82529,33.08804,59,Entire home/apt,https://www.airbnb.com/rooms/45302153,1,Plano
21813090,10.0,House,3.0,"Large, beautiful Plano home",4,8,555.0,https://a0.muscache.com/im/pictures/def7f5fc-fcf0-4b92-bede-d33c8ef1d1bc.jpg?aki_policy=x_large,11,-96.78186,33.04737,17,Entire home/apt,https://www.airbnb.com/rooms/21813090,1,Plano
5433556,10.0,House,2.5,"Designer Townhouse, Shops at Legacy, Rated No. 1",2,4,245.438,https://a0.muscache.com/im/pictures/68078046/e120bd9f_original.jpg?aki_policy=x_large,17,-96.81944,33.07553,103,Entire home/apt,https://www.airbnb.com/rooms/5433556,1,Plano
36694674,9.3,Townhouse,3.5,"3 BEDROOM, 3.5 BATH TOWN HOME @ SHOPS AT LEGACY",3,8,196.584,https://a0.muscache.com/im/pictures/c6668299-c539-4af5-b957-e2688cf7c673.jpg?aki_policy=x_large,9,-96.82072,33.07793,250,Entire home/apt,https://www.airbnb.com/rooms/36694674,1,Plano
30144365,10.0,House,1.0,GJ’s Suite,1,2,41.06,https://a0.muscache.com/im/pictures/f176cdf0-6cbe-4ecc-b5dd-ea8874959497.jpg?aki_policy=x_large,109,-96.61951,33.02895,103,Private room,https://www.airbnb.com/rooms/30144365,1,Plano
45800664,,Serviced apartment,2.0,Stay as long as you want | 2BR in Plano,2,5,41.0,https://a0.muscache.com/im/pictures/d6d9f5ad-8450-4f30-bd12-f2bceace27f8.jpg?aki_policy=x_large,0,-96.752,33.024,31,Entire home/apt,https://www.airbnb.com/rooms/45800664,1,Plano
36660425,8.7,House,3.5,Spacious & Roomy for Groups or Business Travelers,6,14,383.972,https://a0.muscache.com/im/pictures/11f5ed6a-1a14-4493-9ac9-c0670cf5d330.jpg?aki_policy=x_large,27,-96.77524,33.09739,247,Entire home/apt,https://www.airbnb.com/rooms/36660425,1,Plano
42346072,10.0,Apartment,2.0,Kasa | Plano | Family Ready 2BD/2BA Apartment,2,6,157.274,https://a0.muscache.com/im/pictures/cb0a3633-e98e-47ca-8302-6aed4704e415.jpg?aki_policy=x_large,3,-96.8216,33.07221,214,Entire home/apt,https://www.airbnb.com/rooms/42346072,1,Plano
43376086,10.0,House,2.5,Plano/Frisco Luxury Home BBQ Game RM Hot Tub 4 BR,4,10,364.984,https://a0.muscache.com/im/pictures/8ac71859-edf8-40ee-b659-82fefef86714.jpg?aki_policy=x_large,36,-96.7707,33.07826,121,Entire home/apt,https://www.airbnb.com/rooms/43376086,1,Plano
28760917,10.0,House,1.0,Queen Bed with Private Bath and Living Room,1,2,67.0122,https://a0.muscache.com/im/pictures/7eff89f4-055b-4d0a-9932-06f18a5285e4.jpg?aki_policy=x_large,12,-96.76471,33.07264,224,Private room,https://www.airbnb.com/rooms/28760917,1,Plano
1015539443,0.0,townhome,3.5,Townhomes at Legacy West,3,6,215.0,https://odis.homeaway.com/odis/listing/f4626035-5260-44c9-af5d-cca182ace256.c10.jpg,0,-96.82087813,33.08585661,56,Entire home/apt,https://www.airbnb.com/rooms/1015539443,1,Plano
42901236,,Apartment,1.0,"Modern and luxury private room, Female only",1,1,20.0,https://a0.muscache.com/im/pictures/d4193f82-7716-40c8-aee5-f6133c85c44b.jpg?aki_policy=x_large,1,-96.70236,33.00509,54,Private room,https://www.airbnb.com/rooms/42901236,1,Plano
45866038,,Serviced apartment,2.0,Fully equipped apartment home | 2BR in Plano,2,5,58.0,https://a0.muscache.com/im/pictures/e05dc12d-0491-4de8-a7e4-36a95aa0284a.jpg?aki_policy=x_large,0,-96.73,33.022,31,Entire home/apt,https://www.airbnb.com/rooms/45866038,1,Plano
14321273,9.6,House,2.0,Completely Remodeled Home in West Plano,3,8,169.379,https://a0.muscache.com/im/pictures/39311b24-2efa-4971-9e15-9ba6c308f6c8.jpg?aki_policy=x_large,83,-96.73169,33.02333,43,Entire home/apt,https://www.airbnb.com/rooms/14321273,1,Plano
34468978,8.4,House,2.5,Fabulous 6 Bedroom Home with Pool!,6,16,355.322,https://a0.muscache.com/im/pictures/2dbb49b7-a4dc-419c-b6ba-7f4bbb5e9f21.jpg?aki_policy=x_large,36,-96.83636,33.03956,353,Entire home/apt,https://www.airbnb.com/rooms/34468978,1,Plano
