airbnb_property_id,rating,days_available,bathrooms,title,bedrooms,accommodates,img_cover,reviews,longitude,latitude,adr,property_type,room_type,airbnb_url,active_listing,market
23107804,10.0,354,1.0,Getaway Cottage - Perfect - Complete Privacy,1,2,https://a0.muscache.com/im/pictures/0e6407fb-d6ab-4c4e-b104-06686baf6efa.jpg?aki_policy=x_large,10,-96.622,33.198,58.7201,House,Private room,https://www.airbnb.com/rooms/23107804,1,McKinney
44573555,9.3,67,2.0,Texas Corporate Housing Solutions Professional Apt,2,5,https://a0.muscache.com/im/pictures/6392f3ad-fa47-43ed-a967-f3174fb59918.jpg?aki_policy=x_large,3,-96.71712,33.1403,115.222,Apartment,Entire home/apt,https://www.airbnb.com/rooms/44573555,1,McKinney
9257409,9.9,268,1.0,Garage apartment on 2 acre homesite,1,4,https://a0.muscache.com/im/pictures/dd308e58-498c-405c-9500-7ce4be5f00ae.jpg?aki_policy=x_large,279,-96.72664,33.2249,88.4598,Guest suite,Entire home/apt,https://www.airbnb.com/rooms/9257409,1,McKinney
43640778,,12,4.5,"Single Story, Mini Oasis, Executive-Style Home",4,8,https://a0.muscache.com/im/pictures/e98405d3-f2a9-49fa-aaf8-09e6b164a470.jpg?aki_policy=x_large,0,-96.70168,33.20829,322.5,House,Entire home/apt,https://www.airbnb.com/rooms/43640778,1,McKinney
16573953,9.3,131,1.0,Neat Suite,0,5,https://a0.muscache.com/im/pictures/936fc75b-905a-466e-bcd3-72994b9b63c0.jpg?aki_policy=x_large,72,-96.61916,33.20898,109.581,Apartment,Entire home/apt,https://www.airbnb.com/rooms/16573953,1,McKinney
38584793,9.8,257,2.5,Beautiful updated Historic home downtown Mckinney,3,8,https://a0.muscache.com/im/pictures/2b5790d0-594a-41fb-b127-d6721eee9e81.jpg?aki_policy=x_large,47,-96.62266,33.19635,205.671,House,Entire home/apt,https://www.airbnb.com/rooms/38584793,1,McKinney
25374837,9.8,324,1.0,Historic Hideaway & Library,1,4,https://a0.muscache.com/im/pictures/bb8f05f2-0e7d-487a-8e8c-e7bf42a8f1a6.jpg?aki_policy=x_large,9,-96.62782,33.19854,191.804,Bed and breakfast,Private room,https://www.airbnb.com/rooms/25374837,1,McKinney
40234865,10.0,127,1.0,Medium Private Room,1,1,https://a0.muscache.com/im/pictures/e0397df6-8b3e-43fd-aa2e-93aad059ca0e.jpg?aki_policy=x_large,1,-96.71865,33.21007,26.4434,House,Private room,https://www.airbnb.com/rooms/40234865,1,McKinney
44776879,10.0,36,1.0,"Modern Cottage in Historic McKinney, Texas",2,5,https://a0.muscache.com/im/pictures/b70be62a-a037-4c55-b4fa-92b2f949e809.jpg?aki_policy=x_large,8,-96.61637,33.19145,164.393,House,Entire home/apt,https://www.airbnb.com/rooms/44776879,1,McKinney
26215293,10.0,69,1.0,Mckinney Tx. Private rooms! Great location! 121&75,2,6,https://a0.muscache.com/im/pictures/2ded3582-b12e-4705-8f7d-6e12f8f93be2.jpg?aki_policy=x_large,35,-96.68649,33.15034,44.8965,House,Private room,https://www.airbnb.com/rooms/26215293,1,McKinney
